# This file incorporates the tabulated CO2 partition-function data
# from Exomol

@ISOTOPES
            266            366            627            628          

# Temperature (K), partition function for each isotope:
@DATA
    335.0   3.3675468e+02  6.8038718e+02  4.1718658e+03  7.1609754e+02
    340.0   3.4365983e+02  6.9455098e+02  4.2576803e+03  7.3087037e+02
    345.0   3.5066373e+02  7.0892232e+02  4.3447321e+03  7.4585777e+02
    350.0   3.5776802e+02  7.2350457e+02  4.4330416e+03  7.6106331e+02
    355.0   3.6497433e+02  7.3830109e+02  4.5226293e+03  7.7649055e+02
    360.0   3.7228428e+02  7.5331523e+02  4.6135158e+03  7.9214305e+02
    365.0   3.7969951e+02  7.6855035e+02  4.7057213e+03  8.0802436e+02
    370.0   3.8722162e+02  7.8400979e+02  4.7992662e+03  8.2413802e+02
    375.0   3.9485225e+02  7.9969692e+02  4.8941710e+03  8.4048757e+02
    380.0   4.0259300e+02  8.1561508e+02  4.9904560e+03  8.5707655e+02
    385.0   4.1044550e+02  8.3176763e+02  5.0881414e+03  8.7390851e+02
    390.0   4.1841136e+02  8.4815794e+02  5.1872477e+03  8.9098699e+02
    395.0   4.2649221e+02  8.6478939e+02  5.2877953e+03  9.0831553e+02
    400.0   4.3468967e+02  8.8166534e+02  5.3898046e+03  9.2589770e+02
    405.0   4.4300537e+02  8.9878920e+02  5.4932961e+03  9.4373705e+02
    410.0   4.5144094e+02  9.1616435e+02  5.5982902e+03  9.6183716e+02
    415.0   4.5999801e+02  9.3379422e+02  5.7048076e+03  9.8020161e+02
    420.0   4.6867822e+02  9.5168223e+02  5.8128688e+03  9.9883398e+02
    425.0   4.7748322e+02  9.6983183e+02  5.9224946e+03  1.0177379e+03
    430.0   4.8641466e+02  9.8824645e+02  6.0337057e+03  1.0369169e+03
    435.0   4.9547419e+02  1.0069296e+03  6.1465230e+03  1.0563748e+03
    440.0   5.0466348e+02  1.0258847e+03  6.2609674e+03  1.0761150e+03
    445.0   5.1398419e+02  1.0451153e+03  6.3770600e+03  1.0961414e+03
    450.0   5.2343802e+02  1.0646250e+03  6.4948218e+03  1.1164575e+03
    455.0   5.3302663e+02  1.0844172e+03  6.6142742e+03  1.1370670e+03
    460.0   5.4275173e+02  1.1044956e+03  6.7354383e+03  1.1579738e+03
    465.0   5.5261503e+02  1.1248636e+03  6.8583357e+03  1.1791814e+03
    470.0   5.6261822e+02  1.1455250e+03  6.9829880e+03  1.2006938e+03
    475.0   5.7276304e+02  1.1664833e+03  7.1094167e+03  1.2225145e+03
    480.0   5.8305121e+02  1.1877423e+03  7.2376438e+03  1.2446475e+03
    485.0   5.9348448e+02  1.2093055e+03  7.3676911e+03  1.2670966e+03
    490.0   6.0406460e+02  1.2311766e+03  7.4995806e+03  1.2898656e+03
    495.0   6.1479333e+02  1.2533595e+03  7.6333347e+03  1.3129583e+03
    500.0   6.2567243e+02  1.2758577e+03  7.7689755e+03  1.3363787e+03
    505.0   6.3670371e+02  1.2986752e+03  7.9065256e+03  1.3601307e+03
    510.0   6.4788894e+02  1.3218157e+03  8.0460075e+03  1.3842182e+03
    515.0   6.5922994e+02  1.3452830e+03  8.1874441e+03  1.4086452e+03
    520.0   6.7072853e+02  1.3690809e+03  8.3308581e+03  1.4334156e+03
    525.0   6.8238653e+02  1.3932134e+03  8.4762728e+03  1.4585336e+03
    530.0   6.9420578e+02  1.4176843e+03  8.6237111e+03  1.4840030e+03
    535.0   7.0618815e+02  1.4424976e+03  8.7731966e+03  1.5098281e+03
    540.0   7.1833548e+02  1.4676572e+03  8.9247527e+03  1.5360128e+03
    545.0   7.3064968e+02  1.4931671e+03  9.0784031e+03  1.5625614e+03
    550.0   7.4313262e+02  1.5190313e+03  9.2341716e+03  1.5894780e+03
    555.0   7.5578621e+02  1.5452538e+03  9.3920822e+03  1.6167667e+03
    560.0   7.6861237e+02  1.5718388e+03  9.5521592e+03  1.6444318e+03
    565.0   7.8161302e+02  1.5987903e+03  9.7144267e+03  1.6724775e+03
    570.0   7.9479013e+02  1.6261124e+03  9.8789094e+03  1.7009080e+03
    575.0   8.0814563e+02  1.6538093e+03  1.0045632e+04  1.7297278e+03
    580.0   8.2168150e+02  1.6818852e+03  1.0214619e+04  1.7589411e+03
    585.0   8.3539973e+02  1.7103444e+03  1.0385896e+04  1.7885523e+03
    590.0   8.4930232e+02  1.7391910e+03  1.0559487e+04  1.8185657e+03
    595.0   8.6339127e+02  1.7684293e+03  1.0735419e+04  1.8489858e+03
    600.0   8.7766863e+02  1.7980636e+03  1.0913716e+04  1.8798171e+03
    605.0   8.9213642e+02  1.8280984e+03  1.1094405e+04  1.9110640e+03
    610.0   9.0679670e+02  1.8585379e+03  1.1277512e+04  1.9427311e+03
    615.0   9.2165154e+02  1.8893865e+03  1.1463061e+04  1.9748228e+03
    620.0   9.3670304e+02  1.9206488e+03  1.1651081e+04  2.0073439e+03
    625.0   9.5195328e+02  1.9523291e+03  1.1841597e+04  2.0402989e+03
    630.0   9.6740438e+02  1.9844320e+03  1.2034636e+04  2.0736924e+03
    635.0   9.8305847e+02  2.0169619e+03  1.2230224e+04  2.1075291e+03
    640.0   9.9891770e+02  2.0499235e+03  1.2428389e+04  2.1418138e+03
    645.0   1.0149842e+03  2.0833214e+03  1.2629158e+04  2.1765512e+03
    650.0   1.0312602e+03  2.1171602e+03  1.2832559e+04  2.2117461e+03
    655.0   1.0477478e+03  2.1514445e+03  1.3038618e+04  2.2474032e+03
    660.0   1.0644494e+03  2.1861790e+03  1.3247365e+04  2.2835275e+03
    665.0   1.0813669e+03  2.2213685e+03  1.3458826e+04  2.3201238e+03
    670.0   1.0985029e+03  2.2570178e+03  1.3673030e+04  2.3571971e+03
    675.0   1.1158593e+03  2.2931316e+03  1.3890005e+04  2.3947523e+03
    680.0   1.1334386e+03  2.3297148e+03  1.4109781e+04  2.4327943e+03
    685.0   1.1512431e+03  2.3667722e+03  1.4332385e+04  2.4713283e+03
    690.0   1.1692749e+03  2.4043087e+03  1.4557847e+04  2.5103592e+03
    695.0   1.1875365e+03  2.4423293e+03  1.4786196e+04  2.5498922e+03
    700.0   1.2060302e+03  2.4808389e+03  1.5017461e+04  2.5899323e+03
    705.0   1.2247582e+03  2.5198426e+03  1.5251672e+04  2.6304848e+03
    710.0   1.2437231e+03  2.5593454e+03  1.5488859e+04  2.6715549e+03
    715.0   1.2629271e+03  2.5993523e+03  1.5729052e+04  2.7131477e+03
    720.0   1.2823726e+03  2.6398685e+03  1.5972280e+04  2.7552686e+03
    725.0   1.3020621e+03  2.6808991e+03  1.6218575e+04  2.7979229e+03
    730.0   1.3219980e+03  2.7224493e+03  1.6467967e+04  2.8411159e+03
    735.0   1.3421827e+03  2.7645243e+03  1.6720487e+04  2.8848530e+03
    740.0   1.3626187e+03  2.8071294e+03  1.6976166e+04  2.9291396e+03
    745.0   1.3833085e+03  2.8502698e+03  1.7235035e+04  2.9739812e+03
    750.0   1.4042546e+03  2.8939509e+03  1.7497126e+04  3.0193832e+03
    755.0   1.4254595e+03  2.9381780e+03  1.7762470e+04  3.0653512e+03
    760.0   1.4469256e+03  2.9829566e+03  1.8031099e+04  3.1118908e+03
    765.0   1.4686556e+03  3.0282920e+03  1.8303046e+04  3.1590076e+03
    770.0   1.4906521e+03  3.0741898e+03  1.8578342e+04  3.2067072e+03
    775.0   1.5129175e+03  3.1206555e+03  1.8857020e+04  3.2549953e+03
    780.0   1.5354545e+03  3.1676945e+03  1.9139114e+04  3.3038776e+03
    785.0   1.5582657e+03  3.2153125e+03  1.9424656e+04  3.3533598e+03
    790.0   1.5813538e+03  3.2635151e+03  1.9713679e+04  3.4034479e+03
    795.0   1.6047214e+03  3.3123080e+03  2.0006216e+04  3.4541475e+03
    800.0   1.6283711e+03  3.3616968e+03  2.0302302e+04  3.5054647e+03
    805.0   1.6523057e+03  3.4116873e+03  2.0601970e+04  3.5574052e+03
    810.0   1.6765278e+03  3.4622852e+03  2.0905254e+04  3.6099750e+03
    815.0   1.7010402e+03  3.5134965e+03  2.1212189e+04  3.6631802e+03
    820.0   1.7258456e+03  3.5653268e+03  2.1522809e+04  3.7170268e+03
    825.0   1.7509467e+03  3.6177821e+03  2.1837149e+04  3.7715208e+03
    830.0   1.7763464e+03  3.6708684e+03  2.2155244e+04  3.8266684e+03
    835.0   1.8020474e+03  3.7245915e+03  2.2477129e+04  3.8824756e+03
    840.0   1.8280525e+03  3.7789576e+03  2.2802840e+04  3.9389488e+03
    845.0   1.8543646e+03  3.8339726e+03  2.3132411e+04  3.9960941e+03
    850.0   1.8809865e+03  3.8896425e+03  2.3465880e+04  4.0539177e+03
    855.0   1.9079210e+03  3.9459737e+03  2.3803283e+04  4.1124260e+03
    860.0   1.9351711e+03  4.0029721e+03  2.4144655e+04  4.1716254e+03
    865.0   1.9627396e+03  4.0606440e+03  2.4490033e+04  4.2315223e+03
    870.0   1.9906295e+03  4.1189956e+03  2.4839454e+04  4.2921230e+03
    875.0   2.0188437e+03  4.1780333e+03  2.5192956e+04  4.3534340e+03
    880.0   2.0473851e+03  4.2377632e+03  2.5550575e+04  4.4154619e+03
    885.0   2.0762568e+03  4.2981919e+03  2.5912349e+04  4.4782133e+03
    890.0   2.1054617e+03  4.3593256e+03  2.6278316e+04  4.5416946e+03
    895.0   2.1350028e+03  4.4211709e+03  2.6648514e+04  4.6059126e+03
    900.0   2.1648832e+03  4.4837342e+03  2.7022981e+04  4.6708739e+03
    905.0   2.1951059e+03  4.5470219e+03  2.7401755e+04  4.7365853e+03
    910.0   2.2256740e+03  4.6110408e+03  2.7784876e+04  4.8030535e+03
    915.0   2.2565906e+03  4.6757974e+03  2.8172382e+04  4.8702853e+03
    920.0   2.2878587e+03  4.7412983e+03  2.8564313e+04  4.9382877e+03
    925.0   2.3194815e+03  4.8075502e+03  2.8960707e+04  5.0070673e+03
    930.0   2.3514622e+03  4.8745598e+03  2.9361606e+04  5.0766313e+03
    935.0   2.3838039e+03  4.9423340e+03  2.9767047e+04  5.1469866e+03
    940.0   2.4165097e+03  5.0108795e+03  3.0177073e+04  5.2181401e+03
    945.0   2.4495830e+03  5.0802031e+03  3.0591723e+04  5.2900990e+03
    950.0   2.4830268e+03  5.1503119e+03  3.1011038e+04  5.3628704e+03
    955.0   2.5168445e+03  5.2212126e+03  3.1435058e+04  5.4364614e+03
    960.0   2.5510394e+03  5.2929123e+03  3.1863826e+04  5.5108793e+03
    965.0   2.5856146e+03  5.3654180e+03  3.2297382e+04  5.5861311e+03
    970.0   2.6205735e+03  5.4387368e+03  3.2735768e+04  5.6622243e+03
    975.0   2.6559194e+03  5.5128757e+03  3.3179026e+04  5.7391661e+03
    980.0   2.6916557e+03  5.5878419e+03  3.3627199e+04  5.8169640e+03
    985.0   2.7277857e+03  5.6636427e+03  3.4080328e+04  5.8956253e+03
    990.0   2.7643128e+03  5.7402852e+03  3.4538456e+04  5.9751575e+03
    995.0   2.8012403e+03  5.8177767e+03  3.5001627e+04  6.0555680e+03
   1000.0   2.8385718e+03  5.8961246e+03  3.5469883e+04  6.1368646e+03
   1005.0   2.8763107e+03  5.9753361e+03  3.5943268e+04  6.2190546e+03
   1010.0   2.9144603e+03  6.0554188e+03  3.6421826e+04  6.3021458e+03
   1015.0   2.9530243e+03  6.1363800e+03  3.6905600e+04  6.3861458e+03
   1020.0   2.9920060e+03  6.2182274e+03  3.7394636e+04  6.4710624e+03
   1025.0   3.0314091e+03  6.3009683e+03  3.7888976e+04  6.5569034e+03
   1030.0   3.0712370e+03  6.3846104e+03  3.8388666e+04  6.6436765e+03
   1035.0   3.1114933e+03  6.4691613e+03  3.8893752e+04  6.7313897e+03
   1040.0   3.1521817e+03  6.5546287e+03  3.9404278e+04  6.8200507e+03
   1045.0   3.1933056e+03  6.6410204e+03  3.9920289e+04  6.9096677e+03
   1050.0   3.2348688e+03  6.7283440e+03  4.0441832e+04  7.0002485e+03
   1055.0   3.2768749e+03  6.8166074e+03  4.0968953e+04  7.0918013e+03
   1060.0   3.3193275e+03  6.9058184e+03  4.1501698e+04  7.1843341e+03
   1065.0   3.3622303e+03  6.9959850e+03  4.2040113e+04  7.2778551e+03
   1070.0   3.4055871e+03  7.0871150e+03  4.2584246e+04  7.3723724e+03
   1075.0   3.4494015e+03  7.1792165e+03  4.3134143e+04  7.4678943e+03
   1080.0   3.4936773e+03  7.2722976e+03  4.3689852e+04  7.5644291e+03
   1085.0   3.5384184e+03  7.3663662e+03  4.4251420e+04  7.6619851e+03
   1090.0   3.5836284e+03  7.4614305e+03  4.4818896e+04  7.7605706e+03
   1095.0   3.6293112e+03  7.5574987e+03  4.5392328e+04  7.8601941e+03
   1100.0   3.6754707e+03  7.6545791e+03  4.5971764e+04  7.9608642e+03
   1105.0   3.7221107e+03  7.7526798e+03  4.6557253e+04  8.0625892e+03
   1110.0   3.7692350e+03  7.8518092e+03  4.7148843e+04  8.1653777e+03
   1115.0   3.8168476e+03  7.9519757e+03  4.7746585e+04  8.2692384e+03
   1120.0   3.8649524e+03  8.0531876e+03  4.8350528e+04  8.3741799e+03
   1125.0   3.9135533e+03  8.1554534e+03  4.8960721e+04  8.4802110e+03
   1130.0   3.9626543e+03  8.2587817e+03  4.9577214e+04  8.5873404e+03
   1135.0   4.0122594e+03  8.3631809e+03  5.0200059e+04  8.6955768e+03
   1140.0   4.0623727e+03  8.4686596e+03  5.0829306e+04  8.8049293e+03
   1145.0   4.1129980e+03  8.5752266e+03  5.1465005e+04  8.9154066e+03
   1150.0   4.1641396e+03  8.6828905e+03  5.2107208e+04  9.0270177e+03
   1155.0   4.2158014e+03  8.7916600e+03  5.2755967e+04  9.1397716e+03
   1160.0   4.2679876e+03  8.9015439e+03  5.3411333e+04  9.2536774e+03
   1165.0   4.3207022e+03  9.0125511e+03  5.4073358e+04  9.3687442e+03
   1170.0   4.3739495e+03  9.1246904e+03  5.4742095e+04  9.4849812e+03
   1175.0   4.4277336e+03  9.2379708e+03  5.5417596e+04  9.6023975e+03
   1180.0   4.4820586e+03  9.3524013e+03  5.6099914e+04  9.7210023e+03
   1185.0   4.5369289e+03  9.4679908e+03  5.6789103e+04  9.8408051e+03
   1190.0   4.5923486e+03  9.5847485e+03  5.7485216e+04  9.9618151e+03
   1195.0   4.6483219e+03  9.7026835e+03  5.8188306e+04  1.0084042e+04
   1200.0   4.7048532e+03  9.8218050e+03  5.8898428e+04  1.0207494e+04
   1205.0   4.7619468e+03  9.9421221e+03  5.9615637e+04  1.0332183e+04
   1210.0   4.8196070e+03  1.0063644e+04  6.0339986e+04  1.0458116e+04
   1215.0   4.8778381e+03  1.0186381e+04  6.1071531e+04  1.0585305e+04
   1220.0   4.9366445e+03  1.0310341e+04  6.1810327e+04  1.0713757e+04
   1225.0   4.9960306e+03  1.0435534e+04  6.2556430e+04  1.0843484e+04
   1230.0   5.0560008e+03  1.0561970e+04  6.3309895e+04  1.0974495e+04
   1235.0   5.1165596e+03  1.0689658e+04  6.4070779e+04  1.1106800e+04
